date	open	high	close	low	volume	price_change	p_change	ma5	ma10	ma20	v_ma5	v_ma10	v_ma20
2017-10-27	11.19	11.56	11.56	11.18	1360086.38	0.38	3.4	11.318	11.449	11.348	880198.59	799955.42	773638.29
2017-10-26	11.25	11.32	11.18	11.12	928996.06	-0.09	-0.8	11.302	11.429	11.342	700542.94	737684.38	735330.35
2017-10-25	11.36	11.37	11.27	11.25	418573.59	-0.12	-1.05	11.392	11.466	11.356	659296.69	702591.31	723500.95
2017-10-24	11.2	11.42	11.39	11.18	618871.94	0.2	1.79	11.476	11.492	11.357	749855.04	726541.71	741930.0
2017-10-23	11.39	11.4	11.19	11.15	1074465.0	-0.29	-2.53	11.5	11.5	11.344	727355.12	739447.04	749197.04
2017-10-20	11.59	11.59	11.48	11.41	461808.09	-0.15	-1.29	11.58	11.511	11.347	719712.24	764523.26	725854.44
2017-10-19	11.64	11.72	11.63	11.57	722764.81	-0.06	-0.51	11.556	11.474	11.338	774825.82	786570.46	735068.77
2017-10-18	11.53	11.7	11.69	11.51	871365.38	0.18	1.56	11.54	11.399	11.322	745885.92	766015.98	743084.92
2017-10-17	11.62	11.65	11.51	11.48	506372.31	-0.08	-0.69	11.508	11.323	11.309	703228.37	751598.26	732928.52
2017-10-16	11.36	11.6	11.59	11.29	1036250.62	0.23	2.02	11.5	11.277	11.311	751538.96	797707.12	749919.08
2017-10-13	11.56	11.56	11.36	11.25	737376.0	-0.19	-1.65	11.442	11.247	11.3	809334.29	747321.16	733080.18
2017-10-12	11.54	11.58	11.55	11.47	578065.31	0.02	0.17	11.392	11.255	11.307	798315.1	732976.32	720275.19
2017-10-11	11.48	11.58	11.53	11.34	658077.62	0.06	0.52	11.258	11.246	11.301	786146.04	744410.59	722081.29
2017-10-10	11.33	11.5	11.47	11.33	747925.25	0.17	1.5	11.138	11.222	11.31	799968.15	757318.3	728758.48
2017-10-09	11.57	11.64	11.3	11.26	1325227.25	0.19	1.71	11.054	11.188	11.318	843875.28	758947.04	755738.16
2017-09-29	10.92	11.16	11.11	10.86	682280.06	0.23	2.11	11.052	11.183	11.339	685308.04	687185.61	757093.08
2017-09-28	10.98	10.98	10.88	10.82	517220.0	-0.05	-0.46	11.118	11.201	11.344	667637.55	683567.08	770977.92
2017-09-27	11.01	11.08	10.93	10.9	727188.19	-0.12	-1.09	11.234	11.245	11.364	702675.14	720153.86	802706.24
2017-09-26	11.26	11.3	11.05	10.96	967460.88	-0.24	-2.13	11.306	11.295	11.389	714668.45	714258.78	821180.57
2017-09-25	11.44	11.45	11.29	11.18	532391.06	-0.15	-1.31	11.322	11.344	11.42	674018.8	702131.04	840706.71
2017-09-22	11.43	11.52	11.44	11.31	593927.62	-0.02	-0.17	11.314	11.353	11.423	689063.17	718839.21	894284.07
2017-09-21	11.26	11.51	11.46	11.2	692407.94	0.17	1.51	11.284	11.358	11.407	699496.61	707574.06	912784.69
2017-09-20	11.14	11.37	11.29	11.05	787154.75	0.16	1.44	11.256	11.356	11.38	737632.57	699751.99	924376.72
2017-09-19	11.25	11.34	11.13	11.08	764212.62	-0.12	-1.07	11.284	11.397	11.361	713849.11	700198.67	950976.58
2017-09-18	11.25	11.32	11.25	11.2	607612.94	-0.04	-0.35	11.366	11.448	11.337	730243.28	752529.28	956550.04
2017-09-15	11.29	11.32	11.29	11.15	646094.81	-0.03	-0.27	11.392	11.495	11.297	748615.24	827000.55	946127.13
2017-09-14	11.43	11.59	11.32	11.24	883087.75	-0.11	-0.96	11.432	11.487	11.255	715651.51	858388.75	944648.41
2017-09-13	11.49	11.54	11.43	11.34	668237.44	-0.11	-0.95	11.456	11.483	11.21	661871.41	885258.63	928176.13
2017-09-12	11.38	11.54	11.54	11.27	846183.44	0.16	1.41	11.51	11.483	11.155	686548.22	928102.36	932604.56
2017-09-11	11.54	11.69	11.38	11.3	699472.75	-0.11	-0.96	11.53	11.496	11.094	774815.28	979282.38	944053.51
2017-09-08	11.46	11.64	11.49	11.38	481276.16	0.05	0.44	11.598	11.493	11.036	905385.86	1069728.93	966963.1
2017-09-07	11.65	11.75	11.44	11.39	614187.25	-0.26	-2.22	11.542	11.455	10.962	1001126.0	1117995.31	1064931.45
2017-09-06	11.59	11.88	11.7	11.48	791621.5	0.06	0.52	11.51	11.404	10.921	1108645.85	1149001.45	1082216.09
2017-09-05	11.68	11.94	11.64	11.6	1287518.75	-0.08	-0.68	11.456	11.324	10.873	1169656.5	1201754.49	1094751.11
2017-09-04	11.18	11.72	11.72	11.17	1352325.62	0.51	4.55	11.462	11.225	10.843	1183749.47	1160570.79	1064853.54
2017-09-01	11.28	11.39	11.21	11.15	959976.88	-0.07	-0.62	11.388	11.099	10.807	1234072.0	1065253.72	1040269.47
2017-08-31	11.39	11.44	11.28	11.15	1151786.5	-0.15	-1.31	11.368	11.022	10.805	1234864.62	1030908.07	1059968.2
2017-08-30	11.68	11.7	11.43	11.35	1096674.75	-0.24	-2.06	11.298	10.936	10.792	1189357.05	971093.63	1051589.85
2017-08-29	11.3	11.74	11.67	11.28	1357983.62	0.32	2.82	11.192	10.827	10.778	1233852.47	937106.76	1099859.57
2017-08-28	11.1	11.54	11.35	11.1	1603938.25	0.24	2.16	10.988	10.691	10.746	1137392.11	908824.63	1133745.88
2017-08-25	10.94	11.17	11.11	10.9	963940.0	0.18	1.65	10.81	10.578	10.712	896435.44	864197.27	1132342.19
2017-08-24	10.89	11.11	10.93	10.84	924248.62	0.03	0.28	10.676	10.469	10.694	826951.51	1011867.59	1125104.95
2017-08-23	10.63	10.98	10.9	10.59	1319151.88	0.25	2.35	10.574	10.438	10.677	752830.21	1015430.73	1138617.04
2017-08-22	10.48	10.66	10.65	10.37	875681.81	0.19	1.82	10.462	10.421	10.669	640361.04	987747.73	1157530.05
2017-08-21	10.43	10.52	10.46	10.39	399154.88	0.02	0.19	10.394	10.461	10.686	680257.15	969136.29	1211484.38
2017-08-18	10.36	10.6	10.44	10.29	616520.38	0.02	0.19	10.346	10.515	10.711	831959.1	1015285.23	1276159.86
2017-08-17	10.35	10.42	10.42	10.29	553642.12	0.08	0.77	10.262	10.588	10.733	1196783.67	1089028.34	1320384.84
2017-08-16	10.29	10.37	10.34	10.15	756806.0	0.03	0.29	10.302	10.647	10.761	1278031.25	1132086.06	1369569.66
2017-08-15	10.24	10.51	10.31	10.21	1075162.38	0.09	0.88	10.38	10.728	10.798	1335134.41	1262612.38	1428383.16
2017-08-14	10.13	10.25	10.22	10.04	1157664.62	0.2	2.0	10.528	10.801	10.835	1258015.42	1358667.13	1492096.63
2017-08-11	10.48	10.54	10.02	9.99	2440643.25	-0.6	-5.65	10.684	10.846	10.865	1198611.35	1400487.1	1597869.56
2017-08-10	10.7	10.82	10.62	10.54	959880.0	-0.11	-1.02	10.914	10.918	10.909	981273.0	1238342.31	1561965.91
2017-08-09	10.96	11.02	10.73	10.68	1042321.81	-0.32	-2.9	10.992	10.915	10.923	986140.88	1261803.35	1663698.63
2017-08-08	11.0	11.11	11.05	10.91	689567.44	0.05	0.46	11.076	10.916	10.903	1190090.34	1327312.38	1761524.75
2017-08-07	11.06	11.17	11.0	10.9	860644.25	-0.17	-1.52	11.074	10.911	10.863	1459318.83	1453832.48	1917650.72
2017-08-04	11.0	11.29	11.17	10.93	1353951.5	0.16	1.45	11.008	10.906	10.793	1602362.85	1537034.5	1942659.3
2017-08-03	11.14	11.22	11.01	10.97	984219.38	-0.14	-1.26	10.922	10.878	10.708	1495411.63	1551741.35	1912980.21
2017-08-02	11.05	11.34	11.15	10.96	2062069.12	0.11	1.0	10.838	10.874	10.627	1537465.83	1607053.26	1900714.83
2017-08-01	10.64	11.08	11.04	10.6	2035709.88	0.37	3.47	10.756	10.868	10.538	1464534.43	1594153.94	1825997.37
2017-07-31	10.8	10.82	10.67	10.45	1575864.38	-0.07	-0.65	10.748	10.869	10.453	1448346.13	1625526.13	1748630.01
2017-07-28	10.61	10.81	10.74	10.58	819195.38	0.15	1.42	10.804	10.883	10.39	1471706.15	1795252.01	1689254.26
2017-07-27	10.72	10.77	10.59	10.53	1194490.38	-0.15	-1.4	10.834	10.899	10.322	1608071.08	1885589.5	1673276.16
2017-07-26	10.92	11.18	10.74	10.66	1697412.12	-0.26	-2.36	10.91	10.93	10.264	1676640.7	2065593.91	1637991.87
2017-07-25	10.98	11.27	11.0	10.95	1954768.38	0.05	0.46	10.98	10.89	10.199	1723773.45	2195737.13	1611561.08
2017-07-24	10.82	11.06	10.95	10.73	1692664.5	0.06	0.55	10.99	10.815	10.117	1802706.13	2381468.96	1541123.46
2017-07-21	10.83	10.95	10.89	10.69	1501020.0	0.08	0.74	10.962	10.679	10.034	2118797.88	2348284.1	1492028.73
2017-07-20	11.08	11.22	10.97	10.91	1537338.5	-0.12	-1.08	10.964	10.537	9.952	2163107.93	2274219.06	1446177.95
2017-07-19	10.99	11.19	11.09	10.88	1933075.88	0.04	0.36	10.95	10.38	9.866	2454547.13	2194376.39	1440658.93
2017-07-18	10.75	11.14	11.05	10.62	2349431.75	0.24	2.22	10.8	10.208	9.769	2667700.8	2057840.81	1368851.75
2017-07-17	10.95	11.33	10.81	10.72	3273123.25	-0.09	-0.83	10.64	10.037	9.673	2960231.8	1871733.88	1267060.94
