date	open	high	close	low	volume	price_change	p_change	ma5	ma10	ma20	v_ma5	v_ma10	v_ma20
2017-11-30	7.71	7.73	7.6	7.58	116825.31	-0.12	-1.55	7.604	7.58	7.735	127438.97	145621.0	157223.22
2017-11-29	7.61	7.72	7.72	7.57	179462.44	0.11	1.45	7.582	7.595	7.753	132770.39	146439.75	160420.35
2017-11-28	7.45	7.61	7.61	7.45	112639.51	0.14	1.87	7.564	7.599	7.772	129760.58	144676.15	159558.01
2017-11-27	7.55	7.62	7.47	7.45	108192.26	-0.15	-1.97	7.558	7.618	7.799	132949.99	159055.81	161485.21
2017-11-24	7.45	7.66	7.62	7.43	120075.34	0.13	1.74	7.584	7.672	7.83	141575.25	162499.67	169787.67
2017-11-23	7.62	7.7	7.49	7.47	143482.39	-0.14	-1.83	7.556	7.715	7.87	163803.02	164841.42	173050.42
2017-11-22	7.59	7.69	7.63	7.57	164413.39	0.05	0.66	7.608	7.767	7.926	160109.1	165423.16	176181.59
2017-11-21	7.57	7.64	7.58	7.54	128586.59	-0.02	-0.26	7.634	7.808	7.97	159591.71	173071.85	173998.04
2017-11-20	7.52	7.65	7.6	7.37	151318.55	0.12	1.6	7.678	7.838	8.015	185161.63	173506.92	173657.42
2017-11-17	7.75	7.8	7.48	7.4	231214.2	-0.27	-3.48	7.76	7.861	8.06	183424.08	170244.13	172910.08
2017-11-16	7.76	7.85	7.75	7.68	125012.78	-0.01	-0.13	7.874	7.89	8.108	165879.82	168825.45	167387.29
2017-11-15	7.8	7.83	7.76	7.68	161826.44	-0.04	-0.51	7.926	7.911	8.136	170737.21	174400.95	173450.04
2017-11-14	8.02	8.05	7.8	7.75	256436.16	-0.21	-2.62	7.982	7.944	8.173	186551.98	174439.88	174425.0
2017-11-13	8.06	8.11	8.01	8.0	142630.83	-0.04	-0.5	7.998	7.979	8.214	161852.21	163914.61	172121.84
2017-11-10	8.01	8.1	8.05	8.01	143492.88	0.04	0.5	7.962	7.987	8.25	157064.18	177075.68	179174.46
2017-11-09	8.02	8.04	8.01	7.97	149299.73	-0.03	-0.37	7.906	8.025	8.293	171771.07	181259.42	180166.42
2017-11-08	7.89	8.11	8.04	7.8	240900.31	0.16	2.03	7.896	8.084	8.334	178064.68	186940.03	186526.39
2017-11-07	7.83	7.88	7.88	7.79	132937.28	0.05	0.64	7.906	8.132	8.381	162327.77	174924.23	192496.89
2017-11-06	7.77	7.86	7.83	7.73	118690.71	0.06	0.77	7.96	8.191	8.448	165977.02	173807.93	200151.69
2017-11-03	7.96	7.98	7.77	7.66	217027.34	-0.19	-2.39	8.012	8.259	8.516	197087.17	175576.03	213746.73
2017-11-02	8.05	8.06	7.96	7.92	180767.78	-0.13	-1.61	8.144	8.325	8.577	190747.76	165949.13	214475.04
2017-11-01	8.16	8.18	8.09	8.03	162215.73	-0.06	-0.74	8.272	8.36	8.628	195815.37	172499.14	220727.72
2017-10-31	8.09	8.19	8.15	8.05	151183.55	0.06	0.74	8.358	8.402	8.675	187520.68	174410.13	230810.27
2017-10-30	8.42	8.42	8.09	7.98	274241.47	-0.34	-4.03	8.422	8.448	8.715	181638.84	180329.07	236948.52
2017-10-27	8.6	8.6	8.43	8.39	185330.27	-0.17	-1.98	8.506	8.513	8.753	154064.88	181273.25	242603.41
2017-10-26	8.51	8.65	8.6	8.44	206105.84	0.08	0.94	8.506	8.561	8.788	141150.51	179073.43	256790.25
2017-10-25	8.48	8.54	8.52	8.44	120742.28	0.05	0.59	8.448	8.584	8.823	149182.91	186112.74	270291.05
2017-10-24	8.48	8.53	8.47	8.37	121774.33	-0.04	-0.47	8.446	8.63	8.872	161299.57	210069.56	292225.61
2017-10-23	8.44	8.59	8.51	8.43	136371.67	0.08	0.95	8.474	8.705	8.918	179019.3	226495.45	316581.31
2017-10-20	8.31	8.44	8.43	8.3	120758.42	0.12	1.44	8.52	8.772	8.975	208481.62	251917.42	349991.84
2017-10-19	8.53	8.59	8.31	8.25	246267.86	-0.2	-2.35	8.616	8.828	9.026	216996.34	263000.94	377242.44
2017-10-18	8.65	8.71	8.51	8.47	181325.56	-0.1	-1.16	8.72	8.896	9.081	223042.57	268956.3	412202.92
2017-10-17	8.76	8.76	8.61	8.6	210373.0	-0.13	-1.49	8.814	8.948	9.138	258839.54	287210.42	453815.46
2017-10-16	8.95	9.0	8.74	8.68	283683.28	-0.17	-1.91	8.936	8.982	9.178	273971.6	293567.97	515857.12
2017-10-13	8.84	9.0	8.91	8.84	163332.02	0.08	0.91	9.024	8.993	9.215	295353.22	303933.56	558263.98
2017-10-12	8.97	9.03	8.83	8.79	276499.0	-0.15	-1.67	9.04	9.014	9.23	309005.53	334507.08	590980.87
2017-10-11	9.19	9.2	8.98	8.92	360310.41	-0.24	-2.6	9.072	9.061	9.237	314870.04	354469.36	606820.5
2017-10-10	9.17	9.25	9.22	9.12	286033.31	0.04	0.44	9.082	9.113	9.238	315581.3	374381.66	628654.59
2017-10-09	9.12	9.28	9.18	9.05	390591.38	0.19	2.11	9.028	9.131	9.218	313164.34	406667.17	643324.55
2017-09-29	9.03	9.1	8.99	8.95	231593.55	0.0	0.0	8.962	9.177	9.195	312513.9	448066.26	642465.25
2017-09-28	9.0	9.16	8.99	8.97	305821.53	-0.04	-0.44	8.988	9.224	9.175	360008.62	491483.95	645569.24
2017-09-27	9.03	9.2	9.03	8.98	363866.72	0.08	0.89	9.05	9.266	9.154	394068.68	555449.54	643258.73
2017-09-26	8.88	9.04	8.95	8.88	273948.5	0.1	1.13	9.144	9.328	9.135	433182.01	620420.5	641635.7
2017-09-25	9.13	9.14	8.85	8.83	387339.19	-0.27	-2.96	9.234	9.373	9.126	500170.0	738146.27	646126.45
2017-09-22	9.27	9.35	9.12	9.04	469067.16	-0.18	-1.94	9.392	9.437	9.115	583618.61	812594.39	640436.11
2017-09-21	9.53	9.61	9.3	9.3	476121.84	-0.2	-2.1	9.46	9.446	9.088	622959.27	847454.67	627417.51
2017-09-20	9.42	9.62	9.5	9.28	559433.38	0.1	1.06	9.482	9.413	9.05	716830.39	859171.64	617937.67
2017-09-19	9.64	9.68	9.4	9.35	608888.44	-0.24	-2.49	9.512	9.362	9.005	807658.98	882927.52	613472.28
2017-09-18	9.44	9.8	9.64	9.42	804582.25	0.18	1.9	9.512	9.304	8.96	976122.54	879981.93	594675.4
2017-09-15	9.45	9.59	9.46	9.2	665770.44	0.05	0.53	9.482	9.212	8.906	1041570.16	836864.25	564741.16
2017-09-14	9.68	9.8	9.41	9.37	945477.44	-0.24	-2.49	9.432	9.125	8.855	1071950.06	799654.53	540994.26
2017-09-13	9.5	9.9	9.65	9.32	1013576.31	0.25	2.66	9.344	9.042	8.81	1001512.89	731067.93	507288.42
2017-09-12	9.42	9.98	9.4	9.38	1451206.25	-0.09	-0.95	9.212	8.942	8.75	958196.06	662850.9	475458.13
2017-09-11	9.22	9.64	9.49	9.16	1131820.38	0.28	3.04	9.096	8.878	8.715	783841.31	554106.62	421362.96
2017-09-08	8.92	9.27	9.21	8.86	817669.94	0.24	2.68	8.942	8.793	8.667	632158.33	468277.82	376209.51
2017-09-07	9.0	9.16	8.97	8.88	593291.56	-0.02	-0.22	8.818	8.73	8.626	527358.99	407380.36	355415.29
2017-09-06	8.81	9.22	8.99	8.75	796992.19	0.17	1.93	8.74	8.686	8.613	460622.96	376703.71	342241.73
2017-09-05	8.7	8.88	8.82	8.57	579432.5	0.1	1.15	8.672	8.648	8.609	367505.73	344017.03	321483.91
2017-09-04	8.54	8.77	8.72	8.53	373405.44	0.13	1.51	8.66	8.615	8.613	324371.93	309368.87	315994.05
2017-09-01	8.55	8.67	8.59	8.51	293673.25	0.01	0.12	8.644	8.599	8.619	304397.32	292618.07	316027.7
2017-08-31	8.65	8.68	8.58	8.5	259611.44	-0.07	-0.81	8.642	8.585	8.625	287401.73	282334.0	343544.5
2017-08-30	8.77	8.77	8.65	8.6	331406.03	-0.11	-1.26	8.632	8.577	8.65	292784.46	283508.91	365259.98
2017-08-29	8.64	8.84	8.76	8.58	363763.47	0.12	1.39	8.624	8.558	8.678	320528.33	288065.35	400951.02
2017-08-28	8.58	8.68	8.64	8.52	273532.41	0.06	0.7	8.57	8.552	8.699	294365.82	288619.3	438111.89
2017-08-25	8.54	8.62	8.58	8.4	208695.31	0.05	0.59	8.554	8.541	8.745	280838.82	284141.21	510620.47
2017-08-24	8.55	8.6	8.53	8.48	286525.06	-0.08	-0.93	8.528	8.522	8.778	277266.26	303450.23	574451.42
2017-08-23	8.47	8.87	8.61	8.47	470125.41	0.12	1.41	8.522	8.539	8.772	274233.37	307779.75	580861.13
2017-08-22	8.54	8.63	8.49	8.44	232950.92	-0.07	-0.82	8.492	8.569	8.77	255602.38	298950.79	591900.04
2017-08-21	8.45	8.59	8.56	8.44	205897.41	0.11	1.3	8.534	8.61	8.768	282872.77	322619.23	601349.86
2017-08-18	8.41	8.5	8.45	8.38	190832.52	-0.05	-0.59	8.528	8.638	8.768	287443.59	339437.32	620792.67
2017-08-17	8.5	8.68	8.5	8.47	271360.59	0.04	0.47	8.516	8.665	8.764	329634.19	404754.99	638306.57
2017-08-16	8.65	8.65	8.46	8.37	376970.44	-0.22	-2.54	8.556	8.723	8.753	341326.13	447011.05	662167.33
2017-08-15	8.53	8.79	8.7	8.49	369302.91	0.17	1.99	8.646	8.797	8.729	342299.2	513836.68	660107.2
2017-08-14	8.4	8.55	8.53	8.4	228751.48	0.14	1.67	8.686	8.846	8.68	362365.69	587604.47	651816.61
2017-08-11	8.6	8.65	8.39	8.34	401785.53	-0.31	-3.56	8.748	8.948	8.632	391431.05	737099.73	663294.16
2017-08-10	8.83	8.89	8.7	8.65	329820.31	-0.21	-2.36	8.814	9.034	8.616	479875.79	845452.61	652604.26
2017-08-09	8.85	8.93	8.91	8.67	381835.75	0.01	0.11	8.89	9.005	8.589	552695.96	853942.52	647336.05
2017-08-08	8.82	9.06	8.9	8.76	469635.38	0.06	0.68	8.948	8.971	8.556	685374.16	884849.29	643157.83
2017-08-07	8.7	8.85	8.84	8.65	374078.28	0.12	1.38	9.006	8.926	8.517	812843.26	880080.49	641252.73
2017-08-04	9.06	9.22	8.72	8.7	844009.25	-0.36	-3.96	9.148	8.897	8.495	1082768.4	902148.02	649226.67
2017-08-03	9.1	9.12	9.08	8.88	693921.12	-0.12	-1.3	9.254	8.862	8.484	1211029.43	871858.16	644225.29
2017-08-02	9.24	9.56	9.2	9.13	1045226.75	0.01	0.11	9.12	8.783	8.445	1155189.08	877323.62	637313.58
2017-08-01	9.4	9.43	9.19	9.06	1106980.88	-0.36	-3.77	8.994	8.661	8.401	1084324.42	806377.72	618113.77
2017-07-31	9.29	9.68	9.55	9.18	1723704.0	0.3	3.24	8.846	8.514	8.348	947317.72	716028.74	582352.28
2017-07-28	8.44	9.25	9.25	8.4	1485314.38	0.84	9.99	8.646	8.315	8.272	721527.64	589488.59	508494.3
2017-07-27	8.42	8.54	8.41	8.25	414719.38	-0.16	-1.87	8.47	8.198	8.214	532686.89	459755.92	448053.82
2017-07-26	8.74	8.86	8.57	8.51	690903.44	0.12	1.42	8.446	8.173	8.196	599458.16	440729.59	437900.36
2017-07-25	8.48	8.48	8.45	8.27	421947.38	-0.1	-1.17	8.328	8.14	8.169	528431.02	401466.37	417368.48
2017-07-24	8.37	8.57	8.55	8.33	594753.62	0.18	2.15	8.182	8.108	8.149	484739.77	402424.97	416820.56
2017-07-21	8.28	8.46	8.37	8.21	541110.62	0.08	0.96	7.984	8.093	8.132	457449.54	396305.32	422682.71
2017-07-20	7.91	8.54	8.29	7.91	748575.75	0.31	3.88	7.926	8.105	8.106	386824.95	416592.42	415499.4
2017-07-19	7.69	7.99	7.98	7.66	335767.72	0.26	3.37	7.9	8.107	8.077	282001.01	397303.53	386481.96
2017-07-18	7.59	7.77	7.72	7.54	203491.12	0.16	2.12	7.952	8.141	8.071	274501.72	429849.82	379023.67
2017-07-17	8.06	8.07	7.56	7.47	458302.47	-0.52	-6.44	8.034	8.181	8.081	320110.18	448675.81	384291.56
